# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2025-04-07
#
# GRDC-No.:              3103500
# River:                 RIO MAGDALENA
# Station:               PUERTO BERRIO
# Country:               CO
# Latitude (DD):       6.5
# Longitude (DD):      -74.38
# Catchment area (km²):      74410.0
# Altitude (m ASL):        1570.0
# Next downstream station:      3103300
# Remarks:               
# Owner of original data: Instituto de Hidrología, Meteorología y Estudios Ambientales
#************************************************************
#
# Data Set Content:      MEAN DAILY DISCHARGE (Q)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936-01 - 2024-08
# No. of years:          89
# Last update:           2024-10-07
#
# Table Header:
#     YYYY-MM-DD - Date
#     hh:mm      - Time
#     Value   - original (provided) data
#************************************************************
#
# Data lines: 32380
# DATA
YYYY-MM-DD;hh:mm; Value
2006-11-22;--:--;   4247.000
2006-11-23;--:--;   3956.000
2006-11-24;--:--;   3774.000
2006-11-25;--:--;   3959.000
2006-11-26;--:--;   3684.000
2006-11-27;--:--;   4145.000
2006-11-28;--:--;   3793.000
2006-11-29;--:--;   3935.000
2006-11-30;--:--;   3712.000
2006-12-01;--:--;   3117.000
2006-12-02;--:--;   2666.000
2006-12-03;--:--;   2636.000
2006-12-04;--:--;   3013.000
2006-12-05;--:--;   2635.000
2006-12-06;--:--;   2568.000
2006-12-07;--:--;   3146.000
2006-12-08;--:--;   3440.000
2006-12-09;--:--;   3766.000
2006-12-10;--:--;   3682.000
2006-12-11;--:--;   3640.000
2006-12-12;--:--;   4003.000
2006-12-13;--:--;   4910.000
2006-12-14;--:--;   4481.000
2006-12-15;--:--;   3454.000
2006-12-16;--:--;   3060.000
2006-12-17;--:--;   3024.000
2006-12-18;--:--;   2702.000
2006-12-19;--:--;   3350.000
2006-12-20;--:--;   3096.000
2006-12-21;--:--;   3219.000
2006-12-22;--:--;   3436.000
2006-12-23;--:--;   3485.000
2006-12-24;--:--;   2774.000
2006-12-25;--:--;   2328.000
2006-12-26;--:--;   2327.000
2006-12-27;--:--;   2630.000
2006-12-28;--:--;   3086.000
2006-12-29;--:--;   2475.000
2006-12-30;--:--;   2302.000
2006-12-31;--:--;   2305.000
2007-01-01;--:--;   1657.000
2007-01-02;--:--;   1460.000
2007-01-03;--:--;   1468.000
2007-01-04;--:--;   1384.000
2007-01-05;--:--;   1277.000
2007-01-06;--:--;   1304.000
2007-01-07;--:--;   1372.000
2007-01-08;--:--;   1452.000
2007-01-09;--:--;   1537.000
2007-01-10;--:--;   1698.000
2007-01-11;--:--;   1679.000
2007-01-12;--:--;   1679.000
2007-01-13;--:--;   1651.000
2007-01-14;--:--;   1668.000
2007-01-15;--:--;   1591.000
2007-01-16;--:--;   1606.000
2007-01-17;--:--;   1710.000
2007-01-18;--:--;   1830.000
2007-01-19;--:--;   1545.000
2007-01-20;--:--;   1732.000
2007-01-21;--:--;   1863.000
2007-01-22;--:--;   2055.000
2007-01-23;--:--;   1590.000
2007-01-24;--:--;   1623.000
2007-01-25;--:--;   1392.000
2007-01-26;--:--;   1763.000
2007-01-27;--:--;   2133.000
2007-01-28;--:--;   2127.000
2007-01-29;--:--;   1883.000
2007-01-30;--:--;   1652.000
2007-01-31;--:--;   1495.000
2007-02-01;--:--;   1448.000
2007-02-02;--:--;   1315.000
2007-02-03;--:--;   1552.000
2007-02-04;--:--;   1310.000
2007-02-05;--:--;   1086.000
2007-02-06;--:--;   1063.000
2007-02-07;--:--;   1136.000
2007-02-08;--:--;   1048.000
2007-02-09;--:--;   1099.000
2007-02-10;--:--;   1167.000
2007-02-11;--:--;   1112.000
2007-02-12;--:--;   1120.000
2007-02-13;--:--;   1128.000
2007-02-14;--:--;   1215.000
2007-02-15;--:--;   1241.000
2007-02-16;--:--;   1128.000
2007-02-17;--:--;   1062.000
2007-02-18;--:--;   1070.000
2007-02-19;--:--;    997.300
2007-02-20;--:--;    963.500
2007-02-21;--:--;   1003.000
2007-02-22;--:--;    941.800
2007-02-23;--:--;    983.600
2007-02-24;--:--;    890.700
2007-02-25;--:--;    829.700
2007-02-26;--:--;    867.600
2007-02-27;--:--;    879.700
2007-02-28;--:--;    831.800
2007-03-01;--:--;    863.800
2007-03-02;--:--;    872.500
2007-03-03;--:--;    861.800
2007-03-04;--:--;    811.900
2007-03-05;--:--;    853.900
2007-03-06;--:--;    873.700
2007-03-07;--:--;    904.400
2007-03-08;--:--;   1025.000
2007-03-09;--:--;   1162.000
2007-03-10;--:--;   1155.000
2007-03-11;--:--;    992.300
2007-03-12;--:--;   1026.000
2007-03-13;--:--;   1142.000
2007-03-14;--:--;   1112.000
2007-03-15;--:--;   1115.000
2007-03-16;--:--;   1155.000
2007-03-17;--:--;   1369.000
2007-03-18;--:--;   1425.000
2007-03-19;--:--;   1646.000
2007-03-20;--:--;   1311.000
2007-03-21;--:--;   1528.000
2007-03-22;--:--;   1339.000
2007-03-23;--:--;   1405.000
2007-03-24;--:--;   1496.000
2007-03-25;--:--;   1517.000
2007-03-26;--:--;   2234.000
2007-03-27;--:--;   2182.000
2007-03-28;--:--;   2258.000
2007-03-29;--:--;   2035.000
2007-03-30;--:--;   2851.000
2007-03-31;--:--;   3246.000
2007-04-01;--:--;   3316.000
2007-04-02;--:--;   2509.000
2007-04-03;--:--;   2427.000
2007-04-04;--:--;   2525.000
2007-04-05;--:--;   2785.000
2007-04-06;--:--;   3166.000
2007-04-07;--:--;   4134.000
2007-04-08;--:--;   4224.000
2007-04-09;--:--;   4375.000
2007-04-10;--:--;   2964.000
2007-04-11;--:--;   2920.000
2007-04-12;--:--;   2960.000
2007-04-13;--:--;   2698.000
2007-04-14;--:--;   2164.000
2007-04-15;--:--;   2336.000
2007-04-16;--:--;   2001.000
2007-04-17;--:--;   2101.000
2007-04-18;--:--;   2772.000
2007-04-19;--:--;   3082.000
2007-04-20;--:--;   3023.000
2007-04-21;--:--;   3963.000
2007-04-22;--:--;   4073.000
2007-04-23;--:--;   4151.000
2007-04-24;--:--;   4563.000
2007-04-25;--:--;   4019.000
2007-04-26;--:--;   4782.000
2007-04-27;--:--;   5317.000
2007-04-28;--:--;   5620.000
2007-04-29;--:--;   5701.000
2007-04-30;--:--;   5821.000
2007-05-01;--:--;   5084.000
2007-05-02;--:--;   4755.000
2007-05-03;--:--;   4262.000
2007-05-04;--:--;   3930.000
2007-05-05;--:--;   3687.000
2007-05-06;--:--;   3155.000
2007-05-07;--:--;   3664.000
2007-05-08;--:--;   4618.000
2007-05-09;--:--;   5221.000
2007-05-10;--:--;   4755.000
2007-05-11;--:--;   3775.000
2007-05-12;--:--;   3709.000
2007-05-13;--:--;   3177.000
2007-05-14;--:--;   3048.000
2007-05-15;--:--;   2825.000
2007-05-16;--:--;   2431.000
2007-05-17;--:--;   2573.000
2007-05-18;--:--;   2682.000
2007-05-19;--:--;   3155.000
2007-05-20;--:--;   3465.000
2007-05-21;--:--;   2916.000
2007-05-22;--:--;   3940.000
2007-05-23;--:--;   4189.000
2007-05-24;--:--;   3657.000
2007-05-25;--:--;   3441.000
2007-05-26;--:--;   3604.000
2007-05-27;--:--;   4092.000
2007-05-28;--:--;   3670.000
2007-05-29;--:--;   3707.000
2007-05-30;--:--;   4138.000
2007-05-31;--:--;   4021.000
2007-06-01;--:--;   4040.000
2007-06-02;--:--;   4068.000
2007-06-03;--:--;   4114.000
2007-06-04;--:--;   4066.000
2007-06-05;--:--;   3985.000
2007-06-06;--:--;   3715.000
2007-06-07;--:--;   3280.000
2007-06-08;--:--;   3127.000
2007-06-09;--:--;   3228.000
2007-06-10;--:--;   2976.000
2007-06-11;--:--;   2631.000
2007-06-12;--:--;   2616.000
2007-06-13;--:--;   2736.000
2007-06-14;--:--;   2604.000
2007-06-15;--:--;   2259.000
2007-06-16;--:--;   1967.000
2007-06-17;--:--;   2276.000
2007-06-18;--:--;   2580.000
2007-06-19;--:--;   2481.000
2007-06-20;--:--;   2091.000
2007-06-21;--:--;   1958.000
2007-06-22;--:--;   1800.000
2007-06-23;--:--;   1786.000
2007-06-24;--:--;   1718.000
2007-06-25;--:--;   1819.000
2007-06-26;--:--;   2014.000
2007-06-27;--:--;   2206.000
2007-06-28;--:--;   2656.000
2007-06-29;--:--;   2742.000
2007-06-30;--:--;   2914.000
2007-07-01;--:--;   2780.000
2007-07-02;--:--;   2383.000
2007-07-03;--:--;   1987.000
2007-07-04;--:--;   1858.000
2007-07-05;--:--;   1797.000
2007-07-06;--:--;   1594.000
2007-07-07;--:--;   1438.000
2007-07-08;--:--;   1311.000
2007-07-09;--:--;   1470.000
2007-07-10;--:--;   1446.000
2007-07-11;--:--;   1433.000
2007-07-12;--:--;   1518.000
2007-07-13;--:--;   1458.000
2007-07-14;--:--;   1653.000
2007-07-15;--:--;   1841.000
2007-07-16;--:--;   1915.000
2007-07-17;--:--;   1637.000
2007-07-18;--:--;   1789.000
2007-07-19;--:--;   1846.000
2007-07-20;--:--;   1962.000
2007-07-21;--:--;   2487.000
2007-07-22;--:--;   1991.000
2007-07-23;--:--;   2396.000
2007-07-24;--:--;   2416.000
2007-07-25;--:--;   2743.000
2007-07-26;--:--;   2364.000
2007-07-27;--:--;   2025.000
2007-07-28;--:--;   1856.000
2007-07-29;--:--;   2043.000
2007-07-30;--:--;   1810.000
2007-07-31;--:--;   1479.000
2007-08-01;--:--;   1365.000
2007-08-02;--:--;   1373.000
2007-08-03;--:--;   1436.000
2007-08-04;--:--;   1471.000
2007-08-05;--:--;   1431.000
2007-08-06;--:--;   1268.000
2007-08-07;--:--;   1360.000
2007-08-08;--:--;   1711.000
2007-08-09;--:--;   1773.000
2007-08-10;--:--;   1674.000
2007-08-11;--:--;   1612.000
2007-08-12;--:--;   1496.000
2007-08-13;--:--;   1312.000
2007-08-14;--:--;   1360.000
2007-08-15;--:--;   1547.000
2007-08-16;--:--;   1743.000
2007-08-17;--:--;   1637.000
2007-08-18;--:--;   2122.000
2007-08-19;--:--;   2474.000
2007-08-20;--:--;   2347.000
2007-08-21;--:--;   1926.000
2007-08-22;--:--;   1640.000
2007-08-23;--:--;   1775.000
2007-08-24;--:--;   2452.000
2007-08-25;--:--;   2664.000
2007-08-26;--:--;   2436.000
2007-08-27;--:--;   2587.000
2007-08-28;--:--;   2771.000
2007-08-29;--:--;   2916.000
2007-08-30;--:--;   2656.000
2007-08-31;--:--;   2368.000
2007-09-01;--:--;   2964.000
2007-09-02;--:--;   2646.000
2007-09-03;--:--;   2157.000
2007-09-04;--:--;   1948.000
2007-09-05;--:--;   1948.000
2007-09-06;--:--;   1979.000
2007-09-07;--:--;   2022.000
2007-09-08;--:--;   2043.000
2007-09-09;--:--;   1725.000
2007-09-10;--:--;   1670.000
2007-09-11;--:--;   1729.000
2007-09-12;--:--;   1946.000
2007-09-13;--:--;   1645.000
2007-09-14;--:--;   1538.000
2007-09-15;--:--;   1771.000
2007-09-16;--:--;   1800.000
2007-09-17;--:--;   1841.000
2007-09-18;--:--;   1664.000
2007-09-19;--:--;   1695.000
2007-09-20;--:--;   1874.000
2007-09-21;--:--;   1929.000
2007-09-22;--:--;   2190.000
2007-09-23;--:--;   2097.000
2007-09-24;--:--;   1782.000
2007-09-25;--:--;   2062.000
2007-09-26;--:--;   2595.000
2007-09-27;--:--;   2218.000
2007-09-28;--:--;   2101.000
2007-09-29;--:--;   1899.000
2007-09-30;--:--;   1846.000
2007-10-01;--:--;   1904.000
2007-10-02;--:--;   1983.000
2007-10-03;--:--;   1915.000
2007-10-04;--:--;   2092.000
2007-10-05;--:--;   2501.000
2007-10-06;--:--;   2032.000
2007-10-07;--:--;   2261.000
2007-10-08;--:--;   2531.000
2007-10-09;--:--;   2910.000
2007-10-10;--:--;   2995.000
2007-10-11;--:--;   3103.000
2007-10-12;--:--;   3095.000
2007-10-13;--:--;   3304.000
2007-10-14;--:--;   2578.000
2007-10-15;--:--;   2679.000
2007-10-16;--:--;   3370.000
2007-10-17;--:--;   3435.000
2007-10-18;--:--;   3035.000
2007-10-19;--:--;   3565.000
2007-10-20;--:--;   3268.000
2007-10-21;--:--;   3852.000
2007-10-22;--:--;   4621.000
2007-10-23;--:--;   4507.000
2007-10-24;--:--;   4370.000
2007-10-25;--:--;   3883.000
2007-10-26;--:--;   3782.000
2007-10-27;--:--;   4284.000
2007-10-28;--:--;   3687.000
2007-10-29;--:--;   4523.000
2007-10-30;--:--;   5597.000
2007-10-31;--:--;   5673.000
2007-11-01;--:--;   5194.000
2007-11-02;--:--;   4877.000
2007-11-03;--:--;   4558.000
2007-11-04;--:--;   4165.000
2007-11-05;--:--;   3678.000
2007-11-06;--:--;   3679.000
2007-11-07;--:--;   3917.000
2007-11-08;--:--;   4540.000
2007-11-09;--:--;   5162.000
2007-11-10;--:--;   5314.000
2007-11-11;--:--;   5173.000
2007-11-12;--:--;   4880.000
2007-11-13;--:--;   4576.000
2007-11-14;--:--;   5094.000
2007-11-15;--:--;   4893.000
2007-11-16;--:--;   4434.000
2007-11-17;--:--;   4114.000
2007-11-18;--:--;   3492.000
2007-11-19;--:--;   3111.000
2007-11-20;--:--;   2884.000
2007-11-21;--:--;   2037.000
2007-11-22;--:--;   2105.000
2007-11-23;--:--;   2354.000
2007-11-24;--:--;   2401.000
2007-11-25;--:--;   2480.000
2007-11-26;--:--;   2876.000
2007-11-27;--:--;   2889.000
2007-11-28;--:--;   2806.000
2007-11-29;--:--;   2997.000
2007-11-30;--:--;   2461.000
2007-12-01;--:--;   2459.000
2007-12-02;--:--;   2332.000
2007-12-03;--:--;   1848.000
2007-12-04;--:--;   1813.000
2007-12-05;--:--;   1780.000
2007-12-06;--:--;   1740.000
2007-12-07;--:--;   1657.000
2007-12-08;--:--;   1544.000
2007-12-09;--:--;   1472.000
2007-12-10;--:--;   1609.000
2007-12-11;--:--;   2163.000
2007-12-12;--:--;   2204.000
2007-12-13;--:--;   1840.000
2007-12-14;--:--;   1761.000
2007-12-15;--:--;   2040.000
2007-12-16;--:--;   2553.000
2007-12-17;--:--;   2411.000
2007-12-18;--:--;   2690.000
2007-12-19;--:--;   3411.000
2007-12-20;--:--;   4075.000
2007-12-21;--:--;   4166.000
2007-12-22;--:--;   3512.000
2007-12-23;--:--;   3402.000
2007-12-24;--:--;   3938.000
2007-12-25;--:--;   3453.000
2007-12-26;--:--;   3574.000
2007-12-27;--:--;   4457.000
2007-12-28;--:--;   4308.000
2007-12-29;--:--;   4117.000
2007-12-30;--:--;   4252.000
2007-12-31;--:--;   3127.000
2008-01-01;--:--;   2969.000
2008-01-02;--:--;   2504.000
2008-01-03;--:--;   2700.000
2008-01-04;--:--;   2433.000
2008-01-05;--:--;   1985.000
2008-01-06;--:--;   1931.000
2008-01-07;--:--;   1768.000
2008-01-08;--:--;   1870.000
2008-01-09;--:--;   2001.000
2008-01-10;--:--;   2352.000
2008-01-11;--:--;   2844.000
2008-01-12;--:--;   2422.000
2008-01-13;--:--;   1965.000
2008-01-14;--:--;   1714.000
2008-01-15;--:--;   1658.000
2008-01-16;--:--;   2393.000
2008-01-17;--:--;   2322.000
2008-01-18;--:--;   2737.000
2008-01-19;--:--;   2768.000
2008-01-20;--:--;   1910.000
2008-01-21;--:--;   1692.000
2008-01-22;--:--;   1584.000
2008-01-23;--:--;   1583.000
2008-01-24;--:--;   1708.000
2008-01-25;--:--;   1792.000
2008-01-26;--:--;   1864.000
2008-01-27;--:--;   1915.000
2008-01-28;--:--;   2519.000
2008-01-29;--:--;   1762.000
2008-01-30;--:--;   1588.000
2008-01-31;--:--;   1425.000
2008-02-01;--:--;   1725.000
2008-02-02;--:--;   1545.000
2008-02-03;--:--;   1295.000
2008-02-04;--:--;   1469.000
2008-02-05;--:--;   1368.000
2008-02-06;--:--;   1261.000
2008-02-07;--:--;   1488.000
2008-02-08;--:--;   1776.000
2008-02-09;--:--;   1722.000
2008-02-10;--:--;   1532.000
2008-02-11;--:--;   1973.000
2008-02-12;--:--;   1637.000
2008-02-13;--:--;   1588.000
2008-02-14;--:--;   1675.000
2008-02-15;--:--;   2113.000
2008-02-16;--:--;   2233.000
2008-02-17;--:--;   2196.000
2008-02-18;--:--;   1903.000
2008-02-19;--:--;   2236.000
2008-02-20;--:--;   2867.000
2008-02-21;--:--;   3082.000
2008-02-22;--:--;   3753.000
2008-02-23;--:--;   3843.000
2008-02-24;--:--;   3623.000
2008-02-25;--:--;   3602.000
2008-02-26;--:--;   3331.000
2008-02-27;--:--;   2977.000
2008-02-28;--:--;   2711.000
2008-02-29;--:--;   3047.000
2008-03-01;--:--;   2761.000
2008-03-02;--:--;   2594.000
2008-03-03;--:--;   2307.000
2008-03-04;--:--;   2371.000
2008-03-05;--:--;   2484.000
2008-03-06;--:--;   2849.000
2008-03-07;--:--;   2665.000
2008-03-08;--:--;   2631.000
2008-03-09;--:--;   2625.000
2008-03-10;--:--;   2564.000
2008-03-11;--:--;   2970.000
2008-03-12;--:--;   2779.000
2008-03-13;--:--;   3070.000
2008-03-14;--:--;   3852.000
2008-03-15;--:--;   4143.000
2008-03-16;--:--;   4010.000
2008-03-17;--:--;   4178.000
2008-03-18;--:--;   3730.000
2008-03-19;--:--;   3342.000
2008-03-20;--:--;   2854.000
2008-03-21;--:--;   2620.000
2008-03-22;--:--;   2614.000
2008-03-23;--:--;   2358.000
2008-03-24;--:--;   2682.000
2008-03-25;--:--;   2802.000
2008-03-26;--:--;   2604.000
2008-03-27;--:--;   2762.000
2008-03-28;--:--;   2678.000
2008-03-29;--:--;   2282.000
2008-03-30;--:--;   2221.000
2008-03-31;--:--;   2540.000
2008-04-01;--:--;   2929.000
2008-04-02;--:--;   2584.000
2008-04-03;--:--;   3416.000
2008-04-04;--:--;   3570.000
2008-04-05;--:--;   2712.000
2008-04-06;--:--;   2420.000
2008-04-07;--:--;   2467.000
2008-04-08;--:--;   3095.000
2008-04-09;--:--;   3714.000
2008-04-10;--:--;   3743.000
2008-04-11;--:--;   3749.000
2008-04-12;--:--;   4171.000
2008-04-13;--:--;   4618.000
2008-04-14;--:--;   4113.000
2008-04-15;--:--;   3963.000
2008-04-16;--:--;   4137.000
2008-04-17;--:--;   3629.000
2008-04-18;--:--;   3811.000
2008-04-19;--:--;   2889.000
2008-04-20;--:--;   2789.000
2008-04-21;--:--;   2793.000
2008-04-22;--:--;   2677.000
2008-04-23;--:--;   2591.000
2008-04-24;--:--;   2849.000
2008-04-25;--:--;   2854.000
2008-04-26;--:--;   3180.000
2008-04-27;--:--;   3068.000
2008-04-28;--:--;   4260.000
2008-04-29;--:--;   4743.000
2008-04-30;--:--;   4302.000
2008-05-01;--:--;   3481.000
2008-05-02;--:--;   3102.000
2008-05-03;--:--;   4096.000
2008-05-04;--:--;   4807.000
2008-05-05;--:--;   4936.000
2008-05-06;--:--;   4851.000
2008-05-07;--:--;   4436.000
2008-05-08;--:--;   4159.000
2008-05-09;--:--;   2999.000
2008-05-10;--:--;   2471.000
2008-05-11;--:--;   2377.000
2008-05-12;--:--;   2563.000
2008-05-13;--:--;   2403.000
2008-05-14;--:--;   1851.000
2008-05-15;--:--;   2099.000
2008-05-16;--:--;   2374.000
2008-05-17;--:--;   2543.000
2008-05-18;--:--;   2803.000
2008-05-19;--:--;   2860.000
2008-05-20;--:--;   3669.000
2008-05-21;--:--;   3406.000
2008-05-22;--:--;   3657.000
2008-05-23;--:--;   4937.000
2008-05-24;--:--;   5022.000
2008-05-25;--:--;   5056.000
2008-05-26;--:--;   5417.000
2008-05-27;--:--;   5390.000
2008-05-28;--:--;   6289.000
2008-05-29;--:--;   6974.000
2008-05-30;--:--;   6647.000
2008-05-31;--:--;   5433.000
2008-06-01;--:--;   5674.000
2008-06-02;--:--;   4764.000
2008-06-03;--:--;   4367.000
2008-06-04;--:--;   4002.000
2008-06-05;--:--;   3779.000
2008-06-06;--:--;   3729.000
2008-06-07;--:--;   3895.000
2008-06-08;--:--;   4059.000
2008-06-09;--:--;   3682.000
2008-06-10;--:--;   3685.000
2008-06-11;--:--;   3434.000
2008-06-12;--:--;   3288.000
2008-06-13;--:--;   3183.000
2008-06-14;--:--;   2931.000
2008-06-15;--:--;   2499.000
2008-06-16;--:--;   2593.000
2008-06-17;--:--;   2576.000
2008-06-18;--:--;   2397.000
2008-06-19;--:--;   2535.000
2008-06-20;--:--;   2548.000
2008-06-21;--:--;   2994.000
2008-06-22;--:--;   3133.000
2008-06-23;--:--;   3180.000
2008-06-24;--:--;   3336.000
2008-06-25;--:--;   3333.000
2008-06-26;--:--;   2897.000
2008-06-27;--:--;   2847.000
2008-06-28;--:--;   2843.000
2008-06-29;--:--;   2862.000
2008-06-30;--:--;   2351.000
2008-07-01;--:--;   2449.000
2008-07-02;--:--;   2674.000
2008-07-03;--:--;   2411.000
2008-07-04;--:--;   2985.000
2008-07-05;--:--;   3010.000
2008-07-06;--:--;   3010.000
2008-07-07;--:--;   2733.000
2008-07-08;--:--;   2952.000
2008-07-09;--:--;   2997.000
2008-07-10;--:--;   3156.000
2008-07-11;--:--;   3285.000
2008-07-12;--:--;   2842.000
2008-07-13;--:--;   2808.000
2008-07-14;--:--;   2854.000
2008-07-15;--:--;   3256.000
2008-07-16;--:--;   4090.000
2008-07-17;--:--;   3993.000
2008-07-18;--:--;   3259.000
2008-07-19;--:--;   3492.000
2008-07-20;--:--;   3243.000
2008-07-21;--:--;   3330.000
2008-07-22;--:--;   2607.000
2008-07-23;--:--;   2382.000
2008-07-24;--:--;   2587.000
2008-07-25;--:--;   2417.000
2008-07-26;--:--;   2196.000
2008-07-27;--:--;   2061.000
2008-07-28;--:--;   2420.000
2008-07-29;--:--;   2350.000
2008-07-30;--:--;   2501.000
2008-07-31;--:--;   2875.000
2008-08-01;--:--;   2839.000
2008-08-02;--:--;   2937.000
2008-08-03;--:--;   3317.000
2008-08-04;--:--;   2907.000
2008-08-05;--:--;   3089.000
2008-08-06;--:--;   2639.000
2008-08-07;--:--;   2441.000
2008-08-08;--:--;   2300.000
2008-08-09;--:--;   2158.000
2008-08-10;--:--;   1862.000
2008-08-11;--:--;   1951.000
2008-08-12;--:--;   1903.000
2008-08-13;--:--;   1668.000
2008-08-14;--:--;   2214.000
2008-08-15;--:--;   2643.000
2008-08-16;--:--;   2745.000
2008-08-17;--:--;   2940.000
2008-08-18;--:--;   2536.000
2008-08-19;--:--;   3476.000
2008-08-20;--:--;   2644.000
2008-08-21;--:--;   2295.000
2008-08-22;--:--;   3069.000
2008-08-23;--:--;   4027.000
2008-08-24;--:--;   4832.000
2008-08-25;--:--;   5049.000
2008-08-26;--:--;   4792.000
2008-08-27;--:--;   3968.000
2008-08-28;--:--;   3703.000
2008-08-29;--:--;   4268.000
2008-08-30;--:--;   3823.000
2008-08-31;--:--;   3901.000
2008-09-01;--:--;   3313.000
2008-09-02;--:--;   3209.000
2008-09-03;--:--;   3508.000
2008-09-04;--:--;   3013.000
2008-09-05;--:--;   2598.000
2008-09-06;--:--;   2589.000
2008-09-07;--:--;   3200.000
2008-09-08;--:--;   2466.000
2008-09-09;--:--;   2534.000
2008-09-10;--:--;   2308.000
2008-09-11;--:--;   1723.000
2008-09-12;--:--;   1554.000
2008-09-13;--:--;   1421.000
2008-09-14;--:--;   1383.000
2008-09-15;--:--;   1443.000
2008-09-16;--:--;   1377.000
2008-09-17;--:--;   1275.000
2008-09-18;--:--;   1392.000
2008-09-19;--:--;   1572.000
2008-09-20;--:--;   1512.000
2008-09-21;--:--;   1748.000
2008-09-22;--:--;   1591.000
2008-09-23;--:--;   1421.000
2008-09-24;--:--;   1503.000
2008-09-25;--:--;   1431.000
2008-09-26;--:--;   1590.000
2008-09-27;--:--;   2328.000
2008-09-28;--:--;   2193.000
2008-09-29;--:--;   1738.000
2008-09-30;--:--;   1653.000
2008-10-01;--:--;   2029.000
2008-10-02;--:--;   2329.000
2008-10-03;--:--;   2229.000
2008-10-04;--:--;   1887.000
2008-10-05;--:--;   1690.000
2008-10-06;--:--;   1903.000
2008-10-07;--:--;   2037.000
2008-10-08;--:--;   2656.000
2008-10-09;--:--;   2746.000
2008-10-10;--:--;   3137.000
2008-10-11;--:--;   2934.000
2008-10-12;--:--;   2556.000
2008-10-13;--:--;   2572.000
2008-10-14;--:--;   3818.000
2008-10-15;--:--;   3825.000
2008-10-16;--:--;   3845.000
2008-10-17;--:--;   4021.000
2008-10-18;--:--;   4405.000
2008-10-19;--:--;   4285.000
2008-10-20;--:--;   3888.000
2008-10-21;--:--;   3300.000
2008-10-22;--:--;   3208.000
2008-10-23;--:--;   2747.000
2008-10-24;--:--;   3145.000
2008-10-25;--:--;   2917.000
2008-10-26;--:--;   2668.000
2008-10-27;--:--;   2190.000
2008-10-28;--:--;   3262.000
2008-10-29;--:--;   3588.000
2008-10-30;--:--;   3428.000
2008-10-31;--:--;   3990.000
2008-11-01;--:--;   3809.000
2008-11-02;--:--;   3538.000
2008-11-03;--:--;   4938.000
2008-11-04;--:--;   4862.000
2008-11-05;--:--;   4763.000
2008-11-06;--:--;   4976.000
2008-11-07;--:--;   4815.000
2008-11-08;--:--;   4121.000
2008-11-09;--:--;   4043.000
2008-11-10;--:--;   3941.000
2008-11-11;--:--;   3379.000
2008-11-12;--:--;   3061.000
2008-11-13;--:--;   3154.000
2008-11-14;--:--;   3150.000
2008-11-15;--:--;   3645.000
2008-11-16;--:--;   4853.000
2008-11-17;--:--;   5223.000
2008-11-18;--:--;   5229.000
2008-11-19;--:--;   5488.000
2008-11-20;--:--;   5428.000
2008-11-21;--:--;   5322.000
2008-11-22;--:--;   5518.000
2008-11-23;--:--;   5379.000
2008-11-24;--:--;   6118.000
2008-11-25;--:--;   6572.000
2008-11-26;--:--;   6660.000
2008-11-27;--:--;   7008.000
2008-11-28;--:--;   6738.000
2008-11-29;--:--;   7242.000
2008-11-30;--:--;   6847.000
2008-12-01;--:--;   5713.000
2008-12-02;--:--;   5342.000
2008-12-03;--:--;   5177.000
2008-12-04;--:--;   5046.000
2008-12-05;--:--;   6067.000
2008-12-06;--:--;   6389.000
2008-12-07;--:--;   5452.000
2008-12-08;--:--;   4767.000
2008-12-09;--:--;   4032.000
2008-12-10;--:--;   3558.000
2008-12-11;--:--;   2858.000
2008-12-12;--:--;   2942.000
2008-12-13;--:--;   3058.000
2008-12-14;--:--;   2730.000
2008-12-15;--:--;   2799.000
2008-12-16;--:--;   2625.000
2008-12-17;--:--;   2582.000
2008-12-18;--:--;   2305.000
2008-12-19;--:--;   2207.000
2008-12-20;--:--;   2058.000
2008-12-21;--:--;   2109.000
2008-12-22;--:--;   2242.000
2008-12-23;--:--;   2328.000
2008-12-24;--:--;   2055.000
2008-12-25;--:--;   2126.000
2008-12-26;--:--;   1937.000
2008-12-27;--:--;   1806.000
2008-12-28;--:--;   1686.000
2008-12-29;--:--;   1711.000
2008-12-30;--:--;   1637.000
2008-12-31;--:--;   1687.000
2009-01-01;--:--;   1662.000
2009-01-02;--:--;   1668.000
2009-01-03;--:--;   1657.000
2009-01-04;--:--;   1746.000
2009-01-05;--:--;   1904.000
2009-01-06;--:--;   1556.000
2009-01-07;--:--;   1847.000
2009-01-08;--:--;   1799.000
2009-01-09;--:--;   2063.000
2009-01-10;--:--;   1963.000
2009-01-11;--:--;   1946.000
2009-01-12;--:--;   1921.000
2009-01-13;--:--;   2129.000
2009-01-14;--:--;   2567.000
2009-01-15;--:--;   2526.000
2009-01-16;--:--;   2336.000
2009-01-17;--:--;   2607.000
2009-01-18;--:--;   2843.000
2009-01-19;--:--;   2920.000
2009-01-20;--:--;   3221.000
2009-01-21;--:--;   3074.000
2009-01-22;--:--;   3664.000
2009-01-23;--:--;   3266.000
2009-01-24;--:--;   3243.000
2009-01-25;--:--;   3930.000
2009-01-26;--:--;   3229.000
